model,config_id,fold,hidden_dim,num_layers,heads,dropout,lr,weight_decay,train_acc,train_f1,train_mae,train_mse,train_rmse,val_acc,val_f1,val_mae,val_mse,val_rmse,test_acc,test_f1,test_mae,test_mse,test_rmse
GCN,82,2,128,3,1,0.0,0.0003,0.0,0.5098189610041759,0.46618547953820594,0.9803620779916481,1.9607241559832962,1.4002586032527335,0.5099586072559046,0.4667403845814153,0.9800827854881909,1.9601655709763819,1.4000591312428137,0.5114833933963183,0.4675039263722015,0.9770332132073634,1.9540664264147267,1.3978792603135388
GCN,83,0,128,3,1,0.0,0.0003,0.0005,0.5370239602610305,0.5156584546168529,0.925952079477939,1.851904158955878,1.36084685360105,0.5366934502069637,0.5152499923678605,0.9266130995860725,1.853226199172145,1.361332508673816,0.5361539660277388,0.5144902517306669,0.9276920679445224,1.8553841358890448,1.3621248606089842
GCN,83,1,128,3,1,0.0,0.0003,0.0005,0.5288424077140352,0.48079981364205626,0.9423151845719295,1.884630369143859,1.3728184035566608,0.5232529827124421,0.4747013868233626,0.9534940345751156,1.9069880691502312,1.3809373878457456,0.5249337696743026,0.47786063812417545,0.9501324606513948,1.9002649213027896,1.3785009689161591
GCN,83,2,128,3,1,0.0,0.0003,0.0005,0.5277037145257314,0.48107262501675047,0.9445925709485372,1.8891851418970744,1.3744763155096833,0.5225712198685172,0.47315661756802907,0.9548575602629656,1.9097151205259313,1.3819244264886308,0.5305347228986071,0.48453681482592537,0.9389305542027856,1.8778611084055712,1.3703507245977473
GCN,84,0,128,3,1,0.3,0.001,0.0,0.5531922664848544,0.5268940488165343,0.8936154670302913,1.7872309340605825,1.3368735669690617,0.5537375213050889,0.5276832801130982,0.8925249573898223,1.7850499147796446,1.336057601594948,0.5527310269596385,0.5262227085701897,0.8945379460807231,1.7890758921614462,1.3375634161270433
GCN,84,1,128,3,1,0.3,0.001,0.0,0.5702249926950423,0.5696055595320345,0.8595500146099153,1.7191000292198306,1.3111445493231593,0.5649379108838568,0.5643645258294803,0.8701241782322864,1.7402483564645728,1.3191847317432737,0.5663277232351566,0.5658121512887235,0.8673445535296868,1.7346891070593735,1.3170759685983848
GCN,84,2,128,3,1,0.3,0.001,0.0,0.5452597489560125,0.5261469953223716,0.9094805020879749,1.8189610041759499,1.3486886238772646,0.5445337229121013,0.5256616900810918,0.9109325541757974,1.8218651083515949,1.3497648344625055,0.5462939514950813,0.5271469989900333,0.9074120970098374,1.8148241940196748,1.347154109231633
GCN,85,0,128,3,1,0.3,0.001,0.0005,0.5234854387844551,0.42684459330886315,0.95302912243109,1.90605824486218,1.3806006826241177,0.5216946676406136,0.4252749171981193,0.9566106647187729,1.9132213294375457,1.3831924412161691,0.5221092410783855,0.42559551568634113,0.955781517843229,1.911563035686458,1.382592866930268
GCN,85,1,128,3,1,0.3,0.001,0.0005,0.48504918671471703,0.456142767256529,1.0299016265705658,2.0598032531411317,1.4352014677881053,0.48463598733869007,0.4576080411313991,1.0307280253226199,2.0614560506452397,1.4357771591180992,0.48350085709833257,0.45482850120933316,1.0329982858033349,2.0659965716066697,1.4373574961041076
GCN,85,2,128,3,1,0.3,0.001,0.0005,0.5447971072719968,0.5036769055103743,0.9104057854560065,1.820811570912013,1.3493745109909305,0.5435110786462137,0.5017817205992263,0.9129778427075724,1.8259556854151449,1.3512792773572548,0.542242134995617,0.500524392363897,0.915515730008766,1.831031460017532,1.3531561107342833
GCN,86,0,128,3,1,0.3,0.0003,0.0,0.5406520892178825,0.5194694380914382,0.9186958215642349,1.8373916431284698,1.355504202549173,0.5349890430971512,0.5138299162993796,0.9300219138056975,1.860043827611395,1.3638342375858568,0.53823827333645,0.5161394797390753,0.9235234533270998,1.8470469066541997,1.3590610386050361
GCN,86,1,128,3,1,0.3,0.0003,0.0,0.5211235024836856,0.4895389475808851,0.9577529950326288,1.9155059900652576,1.384018059876842,0.5244704163623083,0.4939892633987503,0.9510591672753835,1.902118334550767,1.3791730618565485,0.523472806607449,0.49250619419467,0.9530543867851021,1.9061087735702043,1.380618982040376
GCN,86,2,128,3,1,0.3,0.0003,0.0,0.5281663562097472,0.4900496826588474,0.9436672875805058,1.8873345751610116,1.3738029608211695,0.5232529827124421,0.4826780075760046,0.9534940345751156,1.9069880691502312,1.3809373878457456,0.5247686763416772,0.4857704930136092,0.9504626473166455,1.900925294633291,1.3787404739954836
